PointOfInterest, Latitude,Longitude
stream,39.64389,-122.61361
stream,39.16944,-122.61389
stream,38.76028,-122.61417
stream,37.97833,-122.61444
stream,39.85944,-122.61528
stream,39.79889,-122.61694
stream,41.83389,-122.61806
stream,41.00917,-122.61833
stream,37.98139,-122.61861
stream,41.00917,-122.61861
stream,40.47167,-122.62056
stream,39.85333,-122.62083
stream,37.94639,-122.62222
stream,37.9375,-122.62361
stream,39.2425,-122.62417
stream,41.91917,-122.62472
stream,37.93944,-122.625
stream,41.41472,-122.625
stream,37.92222,-122.62528
stream,38.85861,-122.62611
stream,41.38361,-122.62611
stream,37.94,-122.62667
stream,40.99694,-122.62694
stream,41.25611,-122.62694
stream,37.88556,-122.62778
stream,41.26694,-122.62806
stream,41.9775,-122.62806
stream,41.83111,-122.62889
stream,41.29139,-122.62944
stream,38.74694,-122.62972
stream,38.39389,-122.63139
stream,39.23611,-122.63222
stream,41.04083,-122.6325
stream,41.39306,-122.6325
stream,38.85611,-122.63278
stream,40.66194,-122.63333
stream,39.43611,-122.63361
stream,39.41694,-122.63389
stream,37.93472,-122.63417
stream,38.54083,-122.63444
stream,37.93361,-122.63472
stream,38.93806,-122.63472
stream,40.66333,-122.63472
stream,41.98833,-122.63583
stream,39.85861,-122.63611
stream,38.24694,-122.63639
stream,41.40278,-122.63722
stream,38.51194,-122.63778
stream,38.90333,-122.63778
stream,39.16694,-122.63889
stream,41.70583,-122.64083
stream,38.96167,-122.64139
stream,38.83167,-122.64361
stream,41.22639,-122.64389
stream,40.6675,-122.64417
stream,41.36278,-122.64472
stream,41.1425,-122.645
stream,41.20083,-122.64556
stream,39.12639,-122.64583
stream,39.12639,-122.64583
stream,39.37889,-122.64583
stream,41.00944,-122.64583
stream,41.2125,-122.64583
stream,42.00472,-122.64583
stream,39.37917,-122.64611
stream,40.09583,-122.64611
stream,40.09583,-122.64639
stream,40.47,-122.64639
stream,39.85222,-122.6475
stream,41.40139,-122.6475
stream,38.50917,-122.64806
stream,41.14639,-122.64889
stream,38.74361,-122.64972
stream,39.37778,-122.65083
stream,38.73306,-122.65111
stream,39.36194,-122.65139
stream,41.19333,-122.65139
stream,38.73,-122.65639
stream,38.52028,-122.65778
stream,38.73,-122.65778
stream,39.31167,-122.65972
stream,41.2375,-122.66139
stream,39.38083,-122.6625
stream,40.46278,-122.66278
stream,41.83417,-122.66417
stream,38.285,-122.66444
stream,40.54778,-122.665
stream,38.72972,-122.66528
stream,38.84861,-122.66556
stream,39.02278,-122.66583
stream,41.15194,-122.66694
stream,41.82889,-122.66778
stream,38.69361,-122.66944
stream,41.15,-122.66944
stream,41.255,-122.67
stream,38.63444,-122.67083
stream,38.63444,-122.67083
stream,39.35194,-122.67278
stream,39.18361,-122.67333
stream,38.84972,-122.67417
stream,41.84,-122.67444
stream,41.7175,-122.67472
stream,41.38417,-122.67528
stream,38.46361,-122.67611
stream,38.27417,-122.67639
stream,40.24361,-122.67639
stream,38.4525,-122.67667
stream,38.77722,-122.67944
stream,40.07583,-122.67944
stream,40.78889,-122.68028
stream,37.99361,-122.68139
stream,38.73639,-122.68222
stream,41.81167,-122.68222
stream,41.71861,-122.68333
stream,39.1925,-122.68472
stream,39.39972,-122.685
stream,41.14083,-122.68611
stream,37.92194,-122.68639
stream,41.14083,-122.68639
stream,40.03194,-122.68667
stream,40.78972,-122.68722
stream,38.77444,-122.68778
stream,40.33889,-122.68833
stream,38.35528,-122.68944
stream,41.13722,-122.69083
stream,38.93583,-122.69167
stream,41.2625,-122.69194
stream,41.5175,-122.69194
stream,40.34167,-122.6925
stream,38.60833,-122.69278
stream,41.01444,-122.69278
stream,39.10167,-122.69361
stream,41.72167,-122.695
stream,41.10167,-122.69583
stream,40.12167,-122.69611
stream,38.54694,-122.69694
stream,41.895,-122.69694
stream,40.49861,-122.69806
stream,40.79694,-122.69806
stream,41.07556,-122.69806
stream,41.06194,-122.69833
stream,41.12389,-122.69833
stream,40.02833,-122.69889
stream,38.43917,-122.69917
stream,41.00583,-122.69917
stream,38.63972,-122.69944
stream,38.63972,-122.69944
stream,38.85056,-122.69944
stream,41.04028,-122.69972
stream,41.00472,-122.7
stream,40.23833,-122.70083
stream,40.98833,-122.70083
stream,38.0675,-122.7025
stream,38.54833,-122.70306
stream,40.12083,-122.70306
stream,40.87417,-122.70333
stream,41.3125,-122.70333
stream,41.88806,-122.70333
stream,40.45778,-122.70361
stream,40.98778,-122.70417
stream,41.31444,-122.70417
stream,41.10167,-122.70583
stream,41.22667,-122.70583
stream,39.19972,-122.7075
stream,38.00472,-122.70778
stream,39.19917,-122.70833
stream,38.78111,-122.70889
stream,40.80083,-122.70917
stream,41.58139,-122.70944
stream,39.41333,-122.71056
stream,38.4375,-122.71139
stream,38.67778,-122.71278
stream,39.71222,-122.71333
stream,37.93472,-122.71361
stream,41.76667,-122.71389
stream,38.63722,-122.71444
stream,41.76056,-122.71583
stream,40.12111,-122.71611
stream,40.28611,-122.71611
stream,38.82111,-122.71667
stream,41.33583,-122.71667
stream,40.16972,-122.71833
stream,41.58583,-122.71833
stream,40.98194,-122.71861
stream,41.77444,-122.71972
stream,41.77389,-122.72
stream,38.82417,-122.72056
stream,39.85972,-122.72111
stream,40.10778,-122.72139
stream,40.10778,-122.72139
stream,38.34361,-122.7225
stream,40.98139,-122.7225
stream,38.01667,-122.72278
stream,39.72528,-122.72389
stream,38.01972,-122.72472
stream,40.12361,-122.72472
stream,41.31583,-122.72528
stream,38.67833,-122.72583
stream,41.86417,-122.72611
stream,40.98528,-122.72639
stream,39.22083,-122.72694
stream,40.99306,-122.72972
stream,41.29167,-122.73
stream,39.21833,-122.73028
stream,38.35,-122.73111
stream,38.35,-122.73111
stream,40.995,-122.73111
stream,40.34972,-122.73139
stream,41.97694,-122.73139
stream,38.34472,-122.73194
stream,38.35,-122.73194
stream,39.55,-122.7325
stream,39.22139,-122.73333
stream,40.1275,-122.73361
stream,39.17667,-122.73417
stream,39.17667,-122.73417
stream,39.32528,-122.73444
stream,40.80111,-122.73472
stream,38.02944,-122.73556
stream,37.92583,-122.73583
stream,38.69278,-122.73583
stream,40.71556,-122.73722
stream,41.86722,-122.73722
stream,41.86694,-122.7375
stream,40.97444,-122.73944
stream,38.8375,-122.74083
stream,38.68611,-122.74139
stream,41.66111,-122.74167
stream,41.99361,-122.74194
stream,38.67444,-122.74222
stream,38.67444,-122.74222
stream,39.54722,-122.74222
stream,38.70333,-122.7425
stream,41.08639,-122.7425
stream,40.36583,-122.74361
stream,39.79028,-122.74444
stream,41.97611,-122.74444
stream,41.01778,-122.74472
stream,41.30389,-122.74667
stream,41.03056,-122.74861
stream,41.77444,-122.74861
stream,41.63389,-122.74889
stream,39.21667,-122.75
stream,40.42528,-122.75
stream,40.96083,-122.75139
stream,39.76944,-122.7525
stream,40.51556,-122.75417
stream,41.29278,-122.755
stream,38.58694,-122.75528
stream,41.97583,-122.75583
stream,38.85194,-122.75611
stream,40.37667,-122.75639
stream,41.19111,-122.75694
stream,38.83083,-122.75806
stream,40.33917,-122.75806
stream,41.30972,-122.75861
stream,41.31083,-122.75972
stream,41.85639,-122.76083
stream,38.85611,-122.76139
stream,38.58694,-122.7625
stream,40.82333,-122.76472
stream,38.73944,-122.76583
stream,40.92111,-122.76583
stream,39.555,-122.76639
stream,41.99806,-122.76806
stream,38.07,-122.76889
stream,40.91528,-122.76917
stream,41.995,-122.76972
stream,41.995,-122.76972
stream,38.74194,-122.77
stream,40.9,-122.77
stream,41.98389,-122.77111
stream,38.54667,-122.77139
stream,38.61222,-122.77139
stream,40.15833,-122.77167
stream,40.88528,-122.77222
stream,41.0975,-122.7725
stream,41.98278,-122.77306
stream,41.10111,-122.775
stream,41.30472,-122.77583
stream,40.43417,-122.77639
stream,40.59083,-122.77667
stream,40.40111,-122.77694
stream,41.97278,-122.77694
stream,39.54972,-122.77778
stream,40.94,-122.77778
stream,39.23528,-122.77833
stream,41.10333,-122.77917
stream,39.87,-122.77972
stream,38.16167,-122.78
stream,38.16167,-122.78028
stream,40.1875,-122.78056
stream,39.96611,-122.78083
stream,38.78806,-122.78111
stream,39.77583,-122.78139
stream,38.37778,-122.78222
stream,38.61389,-122.7825
stream,37.95444,-122.78306
stream,39.86806,-122.78333
stream,38.60583,-122.78444
stream,40.44056,-122.785
stream,40.09972,-122.78528
stream,40.185,-122.78694
stream,38.69889,-122.78778
stream,41.96556,-122.78778
stream,41.96389,-122.78944
stream,40.59139,-122.79111
stream,40.9225,-122.79139
stream,38.71639,-122.79194
stream,39.85583,-122.79194
stream,38.86889,-122.79222
stream,41.95972,-122.7925
stream,38.79278,-122.79306
stream,38.64806,-122.79472
stream,38.72083,-122.79528
stream,39.54222,-122.79528
stream,41.95167,-122.79556
stream,39.78361,-122.79611
stream,40.09556,-122.79694
stream,40.47222,-122.79694
stream,40.8675,-122.79889
stream,38.68222,-122.8
stream,39.24333,-122.80056
stream,41.3125,-122.80056
stream,41.3125,-122.80056
stream,41.94444,-122.80083
stream,39.96528,-122.80194
stream,41.71361,-122.8025
stream,41.71389,-122.8025
stream,39.99,-122.80278
stream,40.71778,-122.80278
stream,39.09583,-122.80306
stream,41.11139,-122.80306
stream,41.73222,-122.80306
stream,39.01944,-122.80333
stream,39.87167,-122.80333
stream,40.66167,-122.80361
stream,39.24472,-122.805
stream,41.68194,-122.80889
stream,41.68194,-122.80917
stream,38.65083,-122.80944
stream,41.32111,-122.80944
stream,41.68194,-122.80944
stream,38.06417,-122.81
stream,39.14556,-122.81
stream,40.86611,-122.81028
stream,40.87111,-122.81139
stream,39.70167,-122.81167
stream,37.98611,-122.81194
stream,39.97139,-122.81222
stream,40.60083,-122.8125
stream,40.98111,-122.81389
stream,39.01778,-122.81417
stream,41.24889,-122.81417
stream,39.02056,-122.815
stream,38.94278,-122.81528
stream,39.36667,-122.81528
stream,40.26889,-122.81528
stream,40.81417,-122.81583
stream,41.12111,-122.81583
stream,41.86972,-122.81639
stream,39.79167,-122.81667
stream,41.25972,-122.81861
stream,39.28889,-122.81889
stream,39.1325,-122.81917
stream,41.26222,-122.82194
stream,41.26278,-122.82194
stream,41.885,-122.82194
stream,41.34389,-122.82222
stream,41.93694,-122.82222
stream,39.70833,-122.82444
stream,41.29417,-122.825
stream,41.67889,-122.825
stream,38.08,-122.82583
stream,40.17333,-122.82583
stream,40.99694,-122.82611
stream,41.62778,-122.82667
stream,40.26389,-122.82694
stream,40.09889,-122.82806
stream,39.87417,-122.82972
stream,38.52194,-122.83028
stream,40.5975,-122.83028
stream,38.65889,-122.83083
stream,41.12056,-122.83167
stream,39.47139,-122.83194
stream,38.45139,-122.83306
stream,39.29083,-122.83361
stream,41.94556,-122.83417
stream,39.59139,-122.83472
stream,40.72167,-122.835
stream,41.00389,-122.83528
stream,41.91083,-122.83528
stream,41.15167,-122.83583
stream,40.28,-122.83611
stream,39.28528,-122.83639
stream,41.25806,-122.83667
stream,41.18611,-122.8375
stream,38.47,-122.83972
stream,41.00361,-122.83972
stream,41.83639,-122.83972
stream,38.83917,-122.84083
stream,41.14833,-122.84083
stream,41.15472,-122.84222
stream,38.74806,-122.84333
stream,41.12083,-122.84361
stream,39.93583,-122.84417
stream,41.94944,-122.84417
stream,39.50889,-122.84472
stream,39.86556,-122.84528
stream,38.6775,-122.84556
stream,41.42389,-122.84583
stream,41.4175,-122.84639
stream,39.32028,-122.84667
stream,41.83083,-122.84667
stream,39.94556,-122.84778
stream,38.49667,-122.84833
stream,41.4775,-122.84861
stream,40.845,-122.84889
stream,39.52861,-122.84917
stream,39.52472,-122.85028
stream,41.71417,-122.85111
stream,41.11778,-122.85139
stream,38.90528,-122.85167
stream,41.28083,-122.85167
stream,39.42944,-122.85222
stream,40.84056,-122.85222
stream,41.325,-122.85361
stream,41.59778,-122.85417
stream,38.8125,-122.85472
stream,39.49361,-122.85472
stream,39.71083,-122.85472
stream,39.425,-122.85528
stream,38.01667,-122.85556
stream,39.43528,-122.85556
stream,38.58611,-122.85611
stream,40.31861,-122.85639
stream,38.90833,-122.85667
stream,39.15611,-122.85667
stream,41.16667,-122.85667
stream,41.81333,-122.85694
stream,38.83889,-122.85722
stream,39.59472,-122.8575
stream,39.595,-122.8575
stream,41.27639,-122.8575
stream,39.53833,-122.85778
stream,39.59278,-122.85806
stream,41.69861,-122.85806
stream,38.21222,-122.85861
stream,39.92139,-122.85917
stream,39.34472,-122.86028
stream,40.10972,-122.86056
stream,41.60639,-122.86056
stream,38.58778,-122.86083
stream,38.99278,-122.86111
stream,40.69306,-122.86111
stream,41.51667,-122.86167
stream,41.1125,-122.86194
stream,39.80556,-122.8625
stream,39.02694,-122.86278
stream,39.49417,-122.86278
stream,39.4125,-122.86389
stream,39.31222,-122.86417
stream,39.60639,-122.86444
stream,39.31417,-122.86583
stream,40.09611,-122.86583
stream,39.40972,-122.86611
stream,41.0125,-122.86611
stream,41.49944,-122.86611
stream,41.55722,-122.86611
stream,41.17083,-122.86667
stream,38.83444,-122.86694
stream,39.97778,-122.86694
stream,38.60333,-122.86778
stream,38.58917,-122.86861
stream,39.34889,-122.86861
stream,41.17111,-122.86889
stream,39.61111,-122.86917
stream,39.325,-122.86972
stream,41.38972,-122.87028
stream,41.11361,-122.87111
stream,38.62278,-122.87222
stream,39.95556,-122.87222
stream,39.81,-122.87361
stream,41.02028,-122.875
stream,38.69944,-122.87611
stream,38.82444,-122.87694
stream,39.02861,-122.87694
stream,41.67417,-122.8775
stream,39.62917,-122.87806
stream,39.62889,-122.87833
stream,41.26778,-122.87861
stream,41.61639,-122.87889
stream,38.70278,-122.88
stream,39.39611,-122.88
stream,39.99194,-122.88028
stream,41.26444,-122.88056
stream,38.58083,-122.88167
stream,38.51528,-122.88194
stream,41.9675,-122.88222
stream,39.34222,-122.88278
stream,41.11306,-122.88389
stream,39.11583,-122.88444
stream,39.35528,-122.88444
stream,41.38083,-122.88472
stream,38.44833,-122.88583
stream,40.18833,-122.88583
stream,40.57778,-122.88694
stream,39.63861,-122.8875
stream,39.64278,-122.88778
stream,39.34861,-122.88806
stream,41.84333,-122.88889
stream,38.43722,-122.88917
stream,39.02389,-122.88944
stream,40.49778,-122.89056
stream,41.67778,-122.89111
stream,40.85944,-122.89139
stream,41.75583,-122.89139
stream,38.04306,-122.89167
stream,39.18361,-122.89167
stream,41.68556,-122.89167
stream,41.8425,-122.89167
stream,38.49389,-122.89194
stream,39.01861,-122.89194
stream,38.70889,-122.89306
stream,38.95194,-122.89306
stream,41.11944,-122.89306
stream,41.62083,-122.89333
stream,41.25889,-122.89361
stream,39.10583,-122.89444
stream,41.11972,-122.895
stream,39.17806,-122.89528
stream,39.00667,-122.89556
stream,41.08417,-122.89611
stream,41.61556,-122.89639
stream,38.31667,-122.89889
stream,41.36306,-122.90028
stream,39.56333,-122.90056
stream,38.27222,-122.90083
stream,38.63167,-122.90083
stream,41.75528,-122.90194
stream,39.56278,-122.90278
stream,41.35861,-122.90278
stream,39.89333,-122.90417
stream,41.34472,-122.90417
stream,39,-122.90472
stream,41.79111,-122.90639
stream,39.14472,-122.90667
stream,38.88306,-122.90722
stream,39.66083,-122.90722
stream,38.50472,-122.9075
stream,40.82833,-122.9075
stream,40.82806,-122.90806
stream,41.4375,-122.90889
stream,39.37722,-122.90972
stream,38.82833,-122.91028
stream,40.87,-122.91056
stream,38.79,-122.91083
stream,38.07028,-122.91139
stream,39.14833,-122.91139
stream,41.37444,-122.91139
stream,38.54,-122.91167
stream,39.04083,-122.91194
stream,41.34944,-122.91194
stream,39.15944,-122.91222
stream,38.23333,-122.91306
stream,39.84333,-122.91306
stream,40.65833,-122.91333
stream,39.66333,-122.91417
stream,39.42083,-122.91444
stream,41.94722,-122.91528
stream,39.37694,-122.91611
stream,39.66806,-122.91611
stream,41.14639,-122.91639
stream,41.14639,-122.91667
stream,38.72861,-122.9175
stream,40.77028,-122.91778
stream,41.94444,-122.91778
stream,40.87444,-122.91917
stream,40.97889,-122.91917
stream,39.69528,-122.91972
stream,40.30667,-122.91972
stream,41.75472,-122.91972
stream,41.84056,-122.92139
stream,41.12278,-122.92222
stream,39.7,-122.92361
stream,38.64944,-122.92444
stream,38.80972,-122.92528
stream,38.17667,-122.92611
stream,38.50722,-122.92611
stream,41.02556,-122.92639
stream,40.28028,-122.92694
stream,41.42556,-122.92694
stream,40.15306,-122.92778
stream,40.88389,-122.92833
stream,41.03778,-122.92889
stream,38.20833,-122.92917
stream,40.69556,-122.92917
stream,39.38333,-122.93
stream,39.71417,-122.93056
stream,40.88444,-122.93056
stream,38.54361,-122.93139
stream,41.99194,-122.93139
stream,41.92528,-122.93194
stream,39.73889,-122.93222
stream,40.2425,-122.93222
stream,41.12167,-122.93222
stream,38.84389,-122.9325
stream,41.83917,-122.9325
stream,38.84417,-122.93333
stream,38.31417,-122.93361
stream,40.54111,-122.93361
stream,39.43667,-122.93389
stream,40.15611,-122.93389
stream,38.65972,-122.93417
stream,39.21944,-122.93444
stream,39.72333,-122.93472
stream,40.89083,-122.93528
stream,39.38222,-122.93556
stream,40.52833,-122.93556
stream,40.94778,-122.93556
stream,40.89611,-122.93611
stream,40.89667,-122.93667
stream,40.9625,-122.93778
stream,40.65139,-122.93889
